Index,LocCode,River,Class,Area,Height_max_nodw,Height_ave_nodw,Height_med_nodw,Height_std_nodw,Crown_max_nodw,Crown_ave_nodw,Crown_med_nodw,Crown_std_nodw,Height_max_conif,Height_ave_conif,Height_med_conif,Height_std_conif,Crown_max_conif,Crown_ave_conif,Crown_med_conif,Crown_std_conif,Height_max_decid,Height_ave_decid,Height_med_decid,Height_std_decid,Crown_max_decid,Crown_ave_decid,Crown_med_decid,Crown_std_decid,Count_full,Count_conif,Count_decid,Count_nodw,Count_deadw,Count_snags,Share_conif,Share_decid,Share_nodw,Share_deadw,Share_snags,Crown_sum_nodw,Crown_sum_conif,Crown_sum_decid,Cover_nodw,Cover_conif,Cover_decid,Mean_Biomass,Median_Biomass,Std_Biomass,Max_Biomass,Min_Biomass,Sum_Biomass,Biomass_Area,Mean_cover,Median_cover,Sd_cover,Max_cover,Min_cover,Mean_shrub,Median_shrub,Sd_shrub,Max_shrub,Min_shrub,Mean_under,Median_under,Sd_under,Max_under,Min_under,LC_meadow,LC_mire,LC_grassland
78,GO_36,GO,500,82253.8429271737,45.22582286404668,23.062442737338046,25.549126086702927,10.624128345158706,214.354027607537,38.787587660198184,32.524647494778,28.402447594753852,45.22582286404668,21.571202264236877,24.299675403109177,11.922779026183782,125.14431600133,30.379522147699415,25.8647674978129,21.258355098171425,42.550231933593295,24.392499364590797,26.726165771484148,9.115442539690614,214.354027607537,46.28684982414538,40.843282016139696,31.69140253026668,2459,1147,1286,2433,3,23,0.4664497763318422,0.5229768198454656,0.9894265961773079,0.0012200081333875558,0.009353395689304595,94370.20077726219,34845.31190341123,59524.888873850956,1.1473044592070443,0.4236314154253284,0.7236730437817159,1.499102873725999,0.9287531510158256,1.8767197141710212,15.717793449785773,0.010376504090822896,3647.317291775356,443.42211402871897,0.1829441071194874,0.11800000071525574,0.17336360927145897,0.9980000257492065,0.008999999612569809,0.6611980557631824,0.7129999995231628,0.2513486170796328,1,0.061000000685453415,0.815226003183629,0.8809999823570251,0.18133756872636883,1,0.2150000035762787,0,0,0
79,GO_37,GO,500,113749.211282494,42.22076751302927,19.434300905462212,19.977205045577136,10.590469217380125,130.924605010427,29.857160778434736,26.32893750316,21.480709221033937,42.22076751302927,19.676751000992013,21.332248225919898,10.845230419291706,117.997603993967,28.821707865342415,25.896253747969247,19.968683547448702,39.71503020834177,18.306800682445317,17.546785123702023,9.242212124700316,130.924605010427,34.672474989319824,30.036428497463902,26.94755225916666,2744,2102,452,2554,92,98,0.7660349854227405,0.16472303206997085,0.9307580174927114,0.033527696793002916,0.03571428571428571,76255.18862812231,60583.229932949755,15671.958695172561,0.6703799329099874,0.5326035165421276,0.13777641636785992,1.061709865855371,0.47917343466635587,1.3818831542652592,11.11630436769513,0.009326527796070665,2711.6069973946173,238.38468564501895,0.4533711518492736,0.36500000953674316,0.3255954366309498,1,0.014000000432133675,0.7568258568054768,0.843999981880188,0.23818897381078244,1,0.05000000074505806,0.8595391379680776,0.9210000038146973,0.16119847779376123,1,0.14300000667572021,0.058299845224497715,0,0.058299845224497715
80,GO_38,GO,500,176525.269846945,47.71618987631052,17.23821049300992,13.071870572921,12.376835571312464,151.773285493226,22.412124706329056,20.28319450053095,15.492312250376262,47.71618987631052,17.025439776828115,12.385379329435523,12.404385514364268,151.773285493226,22.37739321896036,20.3661077490542,15.269630113280785,38.218200683593295,23.191968317666056,27.703738704435523,9.89741273749714,108.394965507963,23.38398243371778,18.0058759979438,20.815081092945086,5773,4673,167,4840,352,581,0.8094578208903517,0.02892776719210116,0.8383855880824528,0.06097349731508748,0.10064091460245973,108474.68357863264,104569.55851220177,3905.125066430869,0.6144994632931866,0.5923772760855602,0.02212218720762631,0.9378012711005076,0.14569882106185197,1.3449050148381647,27.433726785964538,0.008811408585532981,4538.958152126457,257.127954318491,0.5649715914941308,0.62950000166893,0.31637700594372653,1,0.02500000037252903,0.6674670456823978,0.7125000059604645,0.2264676097428427,1,0.03999999910593033,0.7467835234139454,0.777999997138977,0.19107086181049512,1,0.12700000405311584,0.012813370267781898,0,0.012813370267781898
81,GO_39,GO,500,178903.429340627,42.70666839193552,15.840281298139645,13.766543880216773,9.646764642093615,126.727322503692,23.92915169586121,20.7582224988146,17.422802846251003,42.70666839193552,15.90217666304016,13.803653255216773,9.750216149427969,126.727322503692,23.51223008678163,20.5677994980942,16.949316595796496,33.84723235677927,14.935321214678094,13.503784179687159,7.941326640684514,109.079980510171,30.024881396397202,24.8581947527855,22.437448101901538,5291,4357,298,4655,253,383,0.8234738234738235,0.05632205632205632,0.8797958797958798,0.04781704781704782,0.07238707238707238,111390.20114423394,102442.78648810757,8947.414656126366,0.6226275346133818,0.5726149960661707,0.05001253854721111,0.628069704732715,0.17554881149732715,1.0462783756566434,19.719942583436442,0.007620489735741024,2923.664475530788,163.42137690184882,0.5317435752850171,0.5415000021457672,0.3169588379988476,1,0.02800000086426735,0.6645569829842565,0.7125000059604645,0.21278352452713978,1,0.0430000014603138,0.7803893858077806,0.8220000267028809,0.17031382541718937,1,0.1899999976158142,0.04820342719644724,3.2222718582425037e-4,0.048525654382271494
82,GO_4,GO,500,148155.431621335,37.36926604818552,16.19559673027615,17.28894210612151,8.25468464728334,134.424623005791,26.643206314165575,23.11962450094145,19.17055087867966,37.36926604818552,13.284082252332862,10.645509488937762,8.17031521418374,115.338340490227,21.366379306196407,18.193981000338653,15.970980876138338,33.3762207031275,20.98169847665441,22.45214843749625,5.796262190612844,134.424623005791,35.31753410800082,32.082270839418,20.77321687603974,4540,2594,1578,4172,194,174,0.5713656387665198,0.3475770925110132,0.918942731277533,0.042731277533039645,0.03832599118942731,111155.45674269878,55424.38792027348,55731.068822425295,0.7502624475273839,0.37409622660295455,0.37616622092442936,0.5115782729504496,0.33015919652524217,0.573464131159693,5.286385288573273,0.008045922188093092,2134.304554749275,144.05847503480433,0.4511238156725855,0.4339999854564667,0.31710174889330983,0.996999979019165,0.020999999716877937,0.7275520978906319,0.7480000257492065,0.17420693213994456,1,0.17399999499320984,0.8415818667903805,0.8600000143051147,0.12409747078695438,1,0.3109999895095825,0,0,0
83,GO_40,GO,500,225761.838550204,42.14209319662302,12.082032592709966,9.914493098966773,7.5244698146607645,127.575786007568,22.426719039975413,18.9710295025725,16.877929174049477,42.14209319662302,11.471619159320703,9.171145930998023,7.348623147163154,120.26098199375,20.812123159541247,18.3181055065943,14.582556606709568,36.50128173828148,18.369696546940567,19.22317672526441,6.344096203293131,127.575786007568,39.058129429630334,34.01341915345985,26.950726704914658,7489,6201,602,6803,259,427,0.8280144211510215,0.08038456402723995,0.9083989851782615,0.03458405661637068,0.057016958205367875,152568.96962895273,129055.97571231528,23512.993916637464,0.6757960982631928,0.5716465481548438,0.10414955010834898,0.30913930991012933,0.08852940816132296,0.6770950923631291,10.514280750724678,0.008038589258966044,2103.07472531861,93.15457115445739,0.5300610518122819,0.5289999842643738,0.3143576733334293,1,0.017999999225139618,0.5647437609516337,0.5889999866485596,0.23169384757853723,1,0.052000001072883606,0.7237058819442616,0.7450000047683716,0.15757210751474618,1,0.19699999690055847,0.0056699800486401195,0,0.0056699800486401195
84,GO_41,GO,500,81951.2618961269,35.850524902344205,19.157452848240343,20.515262141935523,7.393983381049225,116.063958998304,24.20098511220464,21.8533964949311,15.029577955324656,35.55078460287302,19.226886089055032,20.642367854826148,7.500477510114839,99.2043394990833,23.73266181051458,21.71694099782325,14.243843456862747,35.850524902344205,18.050678674296048,18.324768066406477,5.316404507474709,116.063958998304,31.666114627767204,26.205661501037,23.159856633653902,3096,2662,167,2829,163,104,0.8598191214470284,0.0539405684754522,0.9137596899224806,0.05264857881136951,0.03359173126614987,68464.58688242694,63176.345739589815,5288.241142837123,0.8354305388147129,0.7709014391952346,0.06452909961947823,0.6246909926654608,0.48402030722372175,0.5876903275878276,5.0117273896397645,0.009308462003677975,1767.2508182505887,215.64656569786277,0.34606577354584267,0.22499999403953552,0.27091779059993515,1,0.019999999552965164,0.6935188786810702,0.7490000128746033,0.21217191833940496,0.9850000143051147,0.0729999989271164,0.8339878196910877,0.8960000276565552,0.15518493223594643,0.9959999918937683,0.1509999930858612,0,0,0
85,GO_42,GO,500,166409.860468118,43.67877532552927,16.81706473578623,16.273684993498023,9.57529664619126,122.563831003298,23.88001122164455,20.942104001093,16.797349737733686,43.67877532552927,16.83438822466296,16.224856868498023,9.716976904023939,122.563831003298,23.35996877330078,20.690568783407798,16.229533571013185,43.29046630859398,16.596548073959344,16.634036555998023,7.550530715979251,104.573193990291,30.49981082050491,25.3903625024832,21.792249309561473,5424,4468,351,4819,258,347,0.8237463126843658,0.06471238938053098,0.8884587020648967,0.04756637168141593,0.06397492625368732,115077.7740771051,104372.34047910788,10705.433597997224,0.6915321829691249,0.6272004566646716,0.06433172630445327,0.6891300290687177,0.2638028891808279,1.1252796850376396,11.16096982212719,0.007620489735741024,3320.9176100821505,199.56255000396425,0.498743235213672,0.4740000069141388,0.3244898607290044,1,0.012000000104308128,0.6588677088279217,0.6990000009536743,0.1927850368787142,1,0.05299999937415123,0.7778647022564872,0.8090000152587891,0.15287577155903448,1,0.1899999976158142,0.011802702489244187,0,0.011802702489244187
86,GO_43,GO,500,36911.9241559627,41.14061778592168,13.51459224234075,6.353325305452927,11.971347021179398,177.275241518393,25.059818040681137,19.3645509944181,21.454168680859784,41.14061778592168,10.795189853305951,5.901482043734177,10.78375855899545,98.5490449988283,20.566834292811745,17.4193734993169,13.945900600380536,40.316589355469205,19.05337504941898,19.818840442171677,12.36617768513513,177.275241518393,34.21096876244453,25.6703354988713,29.635810240679223,1258,831,408,1239,2,17,0.6605723370429253,0.32432432432432434,0.9848966613672496,0.001589825119236884,0.013513513513513514,31049.114552403928,17091.03929732656,13958.075255077369,0.8411675972570045,0.46302217205237994,0.37814542520462463,0.7069449235451702,0.04115807815159959,1.252633716097006,10.187842441602326,0.00938081323591185,875.904760272466,237.29588210344585,0.5411397258814884,0.5799999833106995,0.2985809840940055,1,0.019999999552965164,0.6769315063545148,0.6840000152587891,0.22881617953484873,1,0.18799999356269836,0.8122712332091919,0.8289999961853027,0.15443052258133227,1,0.39399999380111694,0,0,0
87,GO_44,GO,500,158026.823250512,43.86279632162302,21.853494294035357,23.39651489257801,9.14270675340904,145.32076550636,29.207152359196794,26.0393154981066,19.33340960612511,43.86279632162302,22.269750563275828,24.035953059904273,9.502637604553012,145.32076550636,28.153261702625546,25.2595645021502,18.4588119918466,36.7635498046875,20.343033510780057,21.697509765625,7.509099878209148,114.669092996977,33.03138426684992,29.7227645005332,21.805607742189896,5161,3821,1053,4874,164,123,0.7403603952722341,0.2040302267002519,0.9443906219724859,0.03177678744429374,0.023832590583220306,142355.66059872517,107573.61296573222,34782.047632992966,0.9008322617044314,0.6807300858994119,0.22010217580501967,1.1184165989489359,0.7405994101223052,1.343765327270451,18.342563393752986,0.007835613778045163,5451.1625032771135,344.9517234574575,0.29036162122541437,0.1889999955892563,0.24420292784308903,1,0.009999999776482582,0.6961114634373393,0.7289999723434448,0.19379132443740132,1,0.05700000002980232,0.835032932181914,0.8759999871253967,0.14338717162104464,1,0.13300000131130219,0.012811240631700277,0,0.012811240631700277
88,GO_45,GO,500,3514.47051794454,36.65782969998418,15.20977072790964,15.412651477327927,7.547146173109181,93.596309997869,25.580089393446215,22.3105190679198,17.134554781202347,36.65782969998418,15.31455904665516,15.000603137484177,7.870162931048142,93.596309997869,25.325590709401858,21.23384149716005,17.648089634070946,20.710449218750227,14.500434416401504,16.34619140625,4.997505818648318,48.0983654973388,27.302849716208023,26.2606567363255,13.596639899129125,108,88,13,101,7,0,0.8148148148148148,0.12037037037037036,0.9351851851851852,0.06481481481481481,0,2583.5890287380676,2228.6519824273632,354.93704631070426,0.7351289520132597,0.6341359163629587,0.10099303565030086,0.4191591396789932,0.23161588354395163,0.6767556760018377,4.854197188372299,0.01356412054158766,42.33507310757832,120.45932066130476,0.45452941406299086,0.42650000751018524,0.24232550744930628,0.9700000286102295,0.09300000220537186,0.5997352915651658,0.5900000035762787,0.1856540146593025,0.9419999718666077,0.257999986410141,0.7721176401657217,0.7855000197887421,0.1498244965410708,0.9879999756813049,0.41999998688697815,0,0,0
89,GO_46,GO,500,80071.8210682767,44.45702403592168,18.004654743360305,17.907494006624802,7.829805112994344,122.248234002735,23.69202273917832,21.026554749812902,14.528165285394476,44.45702403592168,17.956551681682804,17.790703235140427,7.889058525325936,122.248234002735,23.364577685825743,20.8527619971428,13.963242164179531,33.14580577420293,18.918015361671568,19.573669433593523,6.558634658566876,98.1467849904438,29.909411112462944,24.9026719948743,21.882958010656594,3402,3057,161,3218,95,89,0.8985890652557319,0.047325102880658436,0.9459141681363904,0.02792475014697237,0.026161081716637273,76240.92917467584,71425.5139855693,4815.415189106534,0.9521568031987897,0.8920181036555326,0.060138699543257075,0.6038774449981792,0.34561183013254937,0.8812295355222799,17.822959651053132,0.009794756424955992,1943.2776180041408,242.69182242615932,0.3621493096146709,0.21699999272823334,0.3002185155895585,1,0.028999999165534973,0.655052698223175,0.7149999737739563,0.22425365257767238,0.9850000143051147,0.11299999803304672,0.8120639903033842,0.8519999980926514,0.145817508186178,1,0.2759999930858612,0,0,0
90,GO_47,GO,500,179802.698927086,39.39678233670293,16.09450882258751,16.342949328890427,8.28318441443068,170.376445001923,23.902503690633633,21.8190330006546,14.694123413959376,39.39678233670293,16.075562928607336,16.333794055452927,8.327444273463058,116.079619488912,23.729901576437182,21.835764250950902,13.912054177575667,35.59917491482793,16.717082381135956,16.420158801546677,6.657796637062726,170.376445001923,29.574313770470965,19.6238381806761,30.3872904665653,6333,5422,165,5587,383,363,0.8561503237012474,0.026054002842254856,0.8822043265435023,0.06047686720353703,0.05731880625296068,133543.28811957012,128663.5263474424,4879.761772127709,0.7427212656786921,0.7155817299473259,0.02713953573136609,0.49258657056535415,0.2638997916212756,0.6950740218604957,10.215064632569055,0.009208262192313311,2752.081169748634,153.0611712822322,0.5347927773578299,0.5120000243186951,0.3200743239296298,1,0.024000000208616257,0.6595427771223088,0.7089999914169312,0.21280451455290705,0.9869999885559082,0.04899999871850014,0.7647794449619121,0.8009999990463257,0.1753399986188254,0.996999979019165,0.12300000339746475,0,0,0
91,GO_48,GO,500,287556.081186258,49.61925548123418,21.013567968521315,21.420525012484177,10.363553262325926,159.801564001013,29.270522812890594,25.363015953611452,19.319640236873067,49.61925548123418,20.677425729947373,21.232902942171677,10.360624451701332,157.786472995977,27.728205288271518,24.6373695008224,17.05910488386319,46.96032714843773,23.21637871576355,23.0946044921875,10.11425149477712,159.801564001013,39.377653750389925,33.4786890051819,28.1964365615208,9435,7451,1137,8588,528,319,0.7897191308956015,0.1205087440381558,0.9102278749337573,0.055961844197138316,0.0338102808691044,251375.24991710443,206602.85760291107,44772.39231419335,0.8741781738021452,0.7184784851379606,0.15569968866418454,1.216921440952806,0.5743620574084372,1.9150310541221636,33.147169421965145,0.008501707219315159,10450.921334902698,363.4394129934379,0.3782622373522051,0.23899999260902405,0.3171880443581981,1,0.0020000000949949026,0.6826398599866804,0.7250000238418579,0.2030171514226659,1,0.07699999958276749,0.8100188810873282,0.8539999723434448,0.1617703378768541,1,0.18000000715255737,0,0,0
92,GO_5,GO,500,83149.1096666672,38.07214690756052,20.5084905000213,22.279418945315,7.842833028773896,146.045636003255,35.59931469109697,33.0177665067022,21.923849977683513,38.07214690756052,20.299676186490515,22.468814388029273,9.276241549045077,122.854839996435,31.500273613142934,29.002706749830402,20.40639631279357,36.678222656245,20.645127381428168,22.2158203124975,6.741956312051509,146.045636003255,38.28150721027839,35.5950239975937,22.467745318186175,2495,956,1461,2417,28,50,0.3831663326653307,0.5855711422845692,0.9687374749498998,0.011222444889779559,0.02004008016032064,86043.54360838137,30114.261574164644,55929.28203421673,1.0348101615677852,0.36217178626311675,0.6726383753046685,0.863354225949033,0.6906768962353487,0.8744273666233058,8.785088926207909,0.007665111481590313,2086.7271641188127,250.9620574993769,0.21698188409884123,0.11599999666213989,0.21717064541992037,1,0.017999999225139618,0.6889142516802474,0.7289999723434448,0.21455457365889788,1,0.09600000083446503,0.8100688403319334,0.8605000078678131,0.1706915626556948,1,0.14499999582767487,0,0,0
93,GO_6,GO,500,30534.9565310478,33.25927842337296,12.333116725682144,11.215698368136145,6.329807040150328,109.77372549742,25.323943347775398,21.95722999877765,16.79211210238922,33.25927842337296,11.169632147776001,9.331054694239356,6.0821817317339155,101.213440990075,22.131572279500674,20.1343430023408,13.303878457365508,29.863891601565,16.068514581065024,15.697998046877501,5.633415940253658,109.77372549742,35.573134672236364,31.6466570011107,21.967744040550723,1224,915,285,1200,7,17,0.7475490196078431,0.23284313725490197,0.9803921568627451,0.005718954248366013,0.013888888888888888,30388.73201733048,20250.388635743115,10138.343381587363,0.9952112421195478,0.6631870792137076,0.3320241629058402,0.24849268370686228,0.12245260079468696,0.3480891874995719,3.935930221204794,0.00839138934154949,298.19122044823473,97.65568853685294,0.2693168318802767,0.17800000309944153,0.2371262529500713,0.9940000176429749,0.008999999612569809,0.40016171623869695,0.3540000021457672,0.21621225351282183,1,0.07800000160932541,0.6625445544621339,0.6510000228881836,0.18904383988005186,1,0.2329999953508377,0,0,0
94,GO_7,GO,500,68291.4940602742,39.91772796224802,13.874753681909354,11.332368619795886,8.56070612976358,114.021530490834,24.0815290262897,19.56866574921425,19.250521813039043,39.91772796224802,12.639886376704961,8.840091243498023,8.632588024186715,105.462747496215,21.27266088318686,17.4269135021605,16.44073199970337,32.120483398435,18.454704573363617,19.896606445315,6.494635546539977,114.021530490834,34.49922986083569,28.3345250022612,24.617377828545852,2113,1465,395,1860,110,143,0.6933270231897776,0.1869380028395646,0.8802650260293422,0.05205868433506862,0.0676762896355892,44791.643988898846,31164.448193868746,13627.195795030097,0.6558890621043619,0.45634450706793656,0.1995445550364253,0.42859925460394815,0.11670504399292246,0.6833712150449727,6.648958165084506,0.006317363107511024,797.1946135633436,116.73410056891393,0.5279574772763637,0.5949999988079071,0.33607089996700806,1,0.023000000044703484,0.6010483867349513,0.5954999923706055,0.22961018920663426,1,0.12600000202655792,0.7282067452532804,0.75450000166893,0.1958412175625592,1,0.20000000298023224,0.020364082039215213,0.06244515692520515,0.08280923896442036
95,GO_8,GO,500,48085.9066768903,36.8588867187525,21.925821445155798,23.930419921875,7.026342857725659,121.998207006487,31.798404081256525,29.1196060008369,19.28876668141583,35.80456878256052,19.833422636463073,22.495669856779273,8.845503250488001,96.6515854960307,27.4944119988127,26.18877650165815,17.41755396074489,36.8588867187525,22.839273276457327,24.1649169921875,5.8373574923701455,121.998207006487,33.67734294954611,31.3270175005309,19.766385260802693,1678,492,1127,1619,36,23,0.2932061978545888,0.6716328963051251,0.9648390941597139,0.021454112038140644,0.013706793802145411,51481.61620755431,13527.25070341585,37954.36550413846,1.0706175627191816,0.28131424856582643,0.7893033141533552,0.8726612198371895,0.8310068032563849,0.6173611614026094,4.672601254639724,0.005225662516197148,1412.8385149164096,293.81550906586284,0.20261924664361333,0.12999999523162842,0.1640930895141301,0.8899999856948853,0.01899999938905239,0.7743221756429353,0.8564999997615814,0.21157470072958215,1,0.1379999965429306,0.8685732213273707,0.9539999961853027,0.1722996570120219,1,0.2720000147819519,0,0,0
96,GO_9,GO,500,255725.261220193,39.91772796224802,14.859843745571048,13.359256282560523,8.881913553580382,158.666723496281,27.562467832263597,23.6677829944529,19.194202039426074,39.91772796224802,12.253126268890885,8.749759212248023,8.411446019154457,138.851763498038,23.42064738274163,20.5302312521089,16.216351796927814,36.678222656245,20.319195442014408,22.35986328125,7.204828854836786,158.666723496281,36.236846509564316,33.04908424732275,21.868559091211974,8554,5328,2544,7872,271,411,0.6228664952069207,0.29740472293663783,0.9202712181435586,0.03168108487257423,0.0480476969838672,216971.74677557903,124785.2092552474,92186.53752033162,0.8484564479093634,0.4879659078646936,0.36049054004466974,0.4946779142371626,0.17841131399804216,0.6887692710514725,10.891435305746024,0.005964014079915128,3894.104540874944,152.2768819276682,0.41069551603995685,0.3889999985694885,0.28430445706067436,1,0.014000000432133675,0.556817933693383,0.5600000023841858,0.25245663956370024,1,0.06400000303983688,0.6755395711339706,0.7160000205039978,0.23168085934772717,1,0.10599999874830246,0.007779118354738057,0,0.007779118354738057
97,GO_1,GO,Catch,538313.634208716,34.73730804037302,8.410576481127716,7.1786456258222415,4.492462719513502,125.283180020924,13.828641243493962,11.5902945018024,11.255867280732474,34.73730804037302,8.052704663045668,7.010501399748023,3.986967023067638,105.361561496742,13.26523941316581,11.4200455003884,10.039785089286623,29.936279296869998,16.16248182956195,17.488894954435523,7.089285698209462,125.283180020924,26.032557397733065,22.0877540033543,23.084651516242346,13763,10419,481,10900,1454,1409,0.7570297173581342,0.03494877570297174,0.7919784930611059,0.10564557145971082,0.10237593547918332,150732.18955408418,138210.5294457746,12521.660108309605,0.2800081216141778,0.25674722069585804,0.023260900918319827,0.0946670897598156,0.04381409547394717,0.1750895153807786,5.768573386522865,0.008253393021876802,1031.87127838199,19.1685889564876,0.32013289177721277,0.17299999296665192,0.3008369843106927,1,0.0010000000474974513,0.6424596676163706,0.6919999718666077,0.26459742533786734,1,0.0010000000474974513,0.7827983817255527,0.8379999995231628,0.19874359458848292,1,0.0010000000474974513,0.002697685856484517,0.010467737063384145,0.013165422919868662
98,GO_10,GO,Catch,244246.125629949,39.56775237631052,15.796684652960437,13.25792266439646,10.173106560708932,133.100251506548,24.868910572799756,19.3447329711635,20.431821608186898,39.56775237631052,8.800680221746864,6.22813750814646,7.027311582874435,88.7062320018958,14.181413868463148,11.6029380009313,11.997972979062322,37.46221923828125,25.139014894642447,25.69641113281375,4.805974060251253,133.100251506548,39.140788849966704,36.3557479975625,20.65289696754222,6787,3261,2442,5703,574,510,0.48047738323265066,0.35980551053484605,0.8402828937674967,0.0845734492411964,0.07514365699130691,141827.396996677,46245.59062505833,95581.80637161869,0.5806740910664681,0.18934011954451155,0.39133397152195654,0.6138310026050561,0.14752458430743873,0.7501101589633514,8.311694460520934,0.006198898097862467,3500.678207856635,143.32584391370946,0.3319963707193917,0.18299999833106995,0.30799058166523785,1,0.0010000000474974513,0.63762155129587506,0.6830000281333923,0.26439009598404306,1,0.0010000000474974513,0.7781664655150684,0.8309999704360962,0.19977067869532678,1,0.0010000000474974513,0,0,0
99,GO_11,GO,Catch,275715.870190129,40.6096191406225,21.160683736942353,21.95177627360698,6.872635785627475,131.205051012337,36.70051786837187,34.1127104974585,20.55492680714022,40.10351897787302,18.652567454181494,20.438846126310523,8.306891094002667,108.441495016916,27.941011494935566,26.0709319951129,17.446202693258904,40.6096191406225,21.992673884008305,22.5854492187475,6.10260195501098,131.205051012337,39.60621368716309,37.2129129953682,20.684465888328585,8543,2055,6195,8250,157,136,0.24054781692613836,0.7251550977408404,0.9657029146669788,0.018377619103359475,0.01591946622966171,302779.27241406793,57418.778622092585,245360.49379197534,1.098156853304369,0.20825344069783713,0.8899034126065319,0.853851224664528,0.6776703152996133,0.748525298447916,9.065436263504685,0.007639132461358385,7044.272603482356,255.4902842054302,0.395879122623048,0.4000000059604645,0.24242702722499684,0.9700000286102295,0.019999999552965164,0.60353846012891,0.597000002861023,0.17942589252621655,0.9419999718666077,0.257999986410141,0.7785054929963835,0.7950000166893005,0.13966844668934206,0.9940000176429749,0.41999998688697815,0,0,0
100,GO_12,GO,Catch,962557.920043172,36.58465911459177,12.329659474365918,9.083984374994998,8.065348633790716,140.870571507141,26.608402852639717,21.7521709945868,19.457918540970436,36.58465911459177,9.042380245969747,7.206604487482764,5.458156164224489,140.870571507141,20.525661359640637,18.18616025045045,13.75098285556774,34.9505615234375,20.978801744505358,23.319213867187955,7.387892049551492,140.431807998568,42.612670488613425,39.93417200353,22.887116400210708,27346,18294,6953,25247,897,1202,0.6689826665691508,0.25426022087325384,0.9232428874424048,0.03280187230307906,0.0439552402545162,671782.346820595,375496.4489132658,296285.89790732914,0.6979136868880209,0.3901027056080161,0.3078109812800048,0.34507075545723115,0.07803501679724496,0.5367391153704997,5.900903942663517,0.004893503000355771,8712.001363028716,90.50885335438278,0.29339949726190984,0.1589999943971634,0.2799265713226226,1,0.006000000052154064,0.6946884884636658,0.7829999923706055,0.2681870286544776,1,0.026000000536441803,0.8246180998549494,0.9020000100135803,0.1888278908363516,1,0.11900000274181366,0.0013228356228301397,0.005235187218090309,0.006558022840920449
101,GO_13,GO,Catch,404431.53124398,39.21453811239451,20.962508101300894,23.65002441406,8.504647301410031,158.32809198834,35.16489407261813,32.2966854972765,21.423204973649927,39.21453811239451,15.896997505995897,15.721040263883765,9.65094570184803,123.063093007542,23.876489589706456,20.75752624691085,17.15009148053315,36.91265869141125,23.603136781031218,25.25622558594,6.4140041631217395,158.32809198834,41.049490317190426,38.4210314503871,21.067988881238662,11782,3782,7255,11037,371,374,0.32099813274486505,0.6157698183670005,0.9367679511118655,0.031488711593956886,0.03174333729417756,388114.9358794863,90300.88362826982,297814.0522512165,0.9596554815735907,0.22327854445600662,0.7363769371175841,0.9237561951470711,0.8420849091575048,0.7798580784264612,7.800045487528619,0.006446469762355783,10195.497125838225,252.09451633205182,0.38485098533043316,0.26999999582767487,0.3179491521002151,1,0.006000000052154064,0.8088706895672335,0.9079999923706055,0.20625152322468904,1,0.18799999356269836,0.8909913791444501,0.9670000076293945,0.13750209948219463,1,0.39399999380111694,0,0,0
102,GO_14,GO,Catch,504849.518641755,41.47247268270701,22.07671665332444,23.4597167968775,7.603807042135554,148.694624005817,37.41952502651141,34.62839275144505,21.003747578936284,41.47247268270701,19.793890362601033,21.180118098966773,9.138511338849911,117.876024990692,29.31575845362177,27.25893424870445,18.220202583687232,41.45391845703375,22.751884711746875,24.18145751953,6.944628720676648,148.694624005817,39.816292737291846,37.15814374956245,21.173369060957288,15158,3348,11320,14668,259,231,0.22087346615648504,0.7468003694418789,0.967673835598364,0.01708668689800765,0.015239477503628448,548869.5930888694,98149.15930272567,450720.43378614367,1.0871944467047245,0.19441270255498264,0.8927817441497419,1.0122084741655748,0.8319859793100086,0.8840756640560231,11.964746864123024,0.007572256025890569,14847.07389906065,294.0890968660355,0.19024812331767166,0.1340000033378601,0.1637799612679189,1,0.008999999612569809,0.7136929431572199,0.8190000057220459,0.2719782459087249,1,0.026000000536441803,0.8437819069324134,0.9369999766349792,0.18776148348874214,1,0.11900000274181366,0,0,0
103,GO_15,GO,Catch,3782392.0965929,49.86828948568552,14.338217754628854,12.18829322612038,8.923784581139023,188.647110522026,26.72100193035761,21.79587075297605,20.481096569768983,49.86828948568552,11.21787712514281,8.058963313810523,7.9753381171420195,163.871962988051,20.25320748728226,16.5949930031784,15.901418376129868,43.8837890624975,20.135637003573486,22.37707519531,7.596990784851489,188.647110522026,38.73780408592172,35.3279425002174,22.51514503117082,101443,56959,30657,87616,8527,5300,0.5614877320268525,0.3022091223642834,0.8636968543911359,0.08405705667221987,0.052246088936644224,2341187.305130212,1153602.4452681104,1187584.859862102,0.6189700182694187,0.3049928235381127,0.3139771947313061,0.4795313576381922,0.1407917296437656,0.7038479239190747,21.114141051133714,0.003744379180318578,42011.26271132438,111.07061784833796,0.23241701110082708,0.1420000046491623,0.21841481507343818,1,0.008999999612569809,0.6532732440486163,0.7429999709129333,0.29734117204404664,1,0.014999999664723873,0.7841730370550588,0.8809999823570251,0.2315789389542146,1,0.0560000017285347,0.00621290230659991,0.0030133736263123273,0.009226275932912236
