LocCode,Mean_Biomass,Median_Biomass,Max_Biomass,Min_Biomass,Std_Biomass,Sum_Biomass,River,Class,Biomass_Area
GO_1,0.20719702342444965,0.058898032721503187,5.76856895573524,0.011327111606707999,0.5834084883670371,38.53864635694764,GO,100,71.96241440155369
GO_10,1.7798363558916699,1.6117612959530843,7.005918143811653,0.011339485778672243,1.1710756085301244,236.71823533359208,GO,100,610.007704863666
GO_11,0.4393016392957675,0.1370420445142017,2.8835496826045626,0.01193277449090064,0.6054342101950515,67.6524524515482,GO,100,144.85192987212216
GO_12,0.13344415734312057,0.06737753012389765,1.7757571220876562,0.011402369779587472,0.20798894699657516,40.433579674965536,GO,100,68.78697328011583
GO_13,0.6238016442247705,0.43422908178425074,4.9521337546373525,0.0115922360153885,0.6624908627274131,163.43603078688986,GO,100,205.773406444471
GO_14,0.4174343729048477,0.250242876633147,2.4586417336997752,0.009182873450521004,0.46166951110855275,81.3997027164453,GO,100,114.79129038959042
GO_15,1.1931497992601772,0.9044959891304524,5.755679698305006,0.021087565306212225,1.0075901145685415,199.25601647644962,GO,100,426.07154309794703
GO_16,0.7247001911821932,0.25270451571965313,3.9018163296914725,0.010593663297545528,0.9667222802824242,100.00862638314265,GO,100,239.36007227908843
GO_17,0.7162685652709886,0.32040933447930775,13.026695111259498,0.02141073633929544,1.516152155946781,114.60297044335819,GO,100,200.2052563772485
GO_18,1.2332432100488546,0.9773194681434794,8.363074536587726,0.011959607253358746,1.3905270157454208,231.84972348918467,GO,100,360.0984417090756
GO_19,0.5675050730101717,0.38408679703305565,3.3661525909014585,0.008445007279565177,0.5749567702786477,171.38653204907186,GO,100,181.7173897716541
GO_2,0.8039807455375516,0.8449712121198779,2.354246055493683,0.010518051876283577,0.5937006295850585,158.38420687089766,GO,100,235.97182637615907
GO_20,0.275677420098454,0.07116680404992917,2.2070826938482093,0.010300506016648184,0.42011921906239696,40.24890333437428,GO,100,85.88080989993979
GO_21,0.5330178665345895,0.19023832204968613,5.456021465277133,0.009741300302672631,0.847643870207026,103.40546610771037,GO,100,211.0299348280849
GO_22,0.2329144766790278,0.052483460508273724,4.9153223670404795,0.010045489540320869,0.5164153208699566,70.34017195706639,GO,100,73.8518238260739
GO_23,0.5446364068490377,0.2177492592455545,5.291876787711167,0.009718399410992458,0.7446869236632557,63.722459601337405,GO,100,172.95274364230679
GO_24,0.5418354542512596,0.226520848018932,3.4149264366870384,0.01055175662518907,0.7541335551671136,83.98449540894524,GO,100,186.96717913555614
GO_25,0.1836792829931382,0.025714121710035093,2.7435689439503865,0.008527142343476313,0.41733883922163206,21.306796827204035,GO,100,28.373482406710654
GO_26,2.0478624308655666,1.9244451136136311,9.237454753829603,0.016194838027569783,1.324601163912534,231.40845468780904,GO,100,990.7357219533525
GO_27,0.1265764414712753,0.058958110377907394,2.4128582470364046,0.013606300332071674,0.2231796310609008,56.95939866207389,GO,100,51.42948688896286
GO_28,1.0054733451316784,0.6601279862336433,4.774248639673749,0.011619866323426315,1.0942223987192554,182.99614881396548,GO,100,311.3270476988391
GO_29,0.5444770962690784,0.1214689653999603,2.839035890589558,0.009174338545799061,0.6352600404375774,129.58554891204065,GO,100,205.98557056069652
GO_3,1.437516986984825,1.3492096829451035,5.586183165590705,0.08947110974549558,0.791924335277944,389.5671034728876,GO,100,397.6517887787455
GO_30,0.4235726905785042,0.24423900890391514,8.03318565937918,0.010767139963503116,0.635595989591504,100.810300357684,GO,100,152.04545186419665
GO_31,0.8478479280261955,0.7203525107175643,4.35660059483816,0.013425566379415237,0.8441894467566355,180.5916086695796,GO,100,275.3784515696724
GO_32,0.8625451498805484,0.605540536969834,9.338590682070777,0.010607482388569213,1.1635186237363297,245.82536771595628,GO,100,354.35337327912174
GO_33,0.7071683395318074,0.17191950560460556,5.960900484113511,0.009439075003016686,1.0348265759232416,165.47739145044292,GO,100,180.4172091331619
GO_34,0.17891782966502784,0.0880968585152008,2.390225662071936,0.013762575908208046,0.29042460982559143,66.55743263539036,GO,100,75.07448269961142
GO_35,0.05914678790793141,0.025383130246776575,1.2712941932379227,0.009264796132538602,0.12764540107059033,12.243385096941802,GO,100,12.761742140223042
GO_36,1.0450308884231911,0.852038806958298,8.917984534628054,0.012327127785743162,0.9597418616680085,257.077598552105,GO,100,341.3474873833754
GO_37,1.0255867702685615,0.4964207140346184,7.443706395449875,0.011211553622989767,1.2404299281581017,293.3178162968086,GO,100,343.9293170881661
GO_38,1.2642426634809225,1.1057683676509693,5.464049513660696,0.010505549136590344,1.1189443166007493,213.65701012827589,GO,100,241.19619717309217
GO_39,1.0742785616696056,0.975520937321084,5.816999492170108,0.011406164061266082,0.7185719215737627,380.2946108310404,GO,100,446.30006310047384
GO_4,0.3657419427585619,0.1509312926020233,3.0798603153622053,0.008045922188093092,0.4693775972727166,79.7317435213665,GO,100,83.09903384868053
GO_40,0.9827641959249602,0.44780328069192216,9.013492890373515,0.010394020250750506,1.4517869448845457,319.3983636756121,GO,100,261.3154381010118
GO_41,0.7759927316720162,0.6336132822018165,3.972768844166682,0.00985797357898878,0.6839516707161597,215.7259794048205,GO,100,311.4003174961448
GO_42,0.866951532490548,0.6073822663938073,10.349153978883303,0.011101321343336818,1.0175409157363755,313.8364547615784,GO,100,362.83821907133813
GO_43,1.3839722474456115,1.2062650284097571,6.675116914035265,0.010188694215606467,1.5372673501971128,125.94147451755065,GO,100,279.8199954993233
GO_44,1.741150807986105,0.8724727190360299,18.342563393752986,0.012039528229417113,2.298474947270146,391.75893179687364,GO,100,377.1348916770158
GO_45,0.41915913967652246,0.23161588354395163,4.854197188372299,0.013564120540008906,0.676755676001363,42.33507310732877,GO,100,120.45932066327605
GO_46,0.5594204633960409,0.4824310025940311,3.045227563095642,0.027373292551976555,0.43275124476925514,293.13632281952545,GO,100,298.84590467269487
GO_47,0.25182374707402866,0.1510067237373827,1.7361202611588464,0.009208262192313311,0.2757490744165532,95.44120014105687,GO,100,98.26787507439192
GO_48,0.5213412505308134,0.11913895762148467,7.77840286008976,0.011093380930555652,0.9569620199750877,129.29263013164172,GO,100,120.45857873020805
GO_5,0.5052496974385922,0.392981547762963,2.382079003982843,0.0076651114813780005,0.4711526677083419,104.08143767234999,GO,100,156.14868289865183
GO_6,0.16734898891311872,0.06706315789697473,1.7620465667262244,0.021365307239549314,0.28917817360571474,17.906341813703705,GO,100,96.90070508957955
GO_7,0.19831707012144506,0.06462324598490234,1.1772284612999966,0.012293323832690778,0.27343337441869175,31.532414149309762,GO,100,102.94747313240036
GO_8,0.5909303868787327,0.4594628060568835,2.394346709524644,0.005225662516197148,0.6044779288726241,70.32071603856919,GO,100,211.37429665278816
GO_9,0.3146103245989443,0.1476175294163837,7.985450288714861,0.01075494064347437,0.6796451212743603,126.4733504887756,GO,100,112.55577916544739
GO_1,0.13092725537825115,0.05337549951911902,5.76856895573524,0.00842979299809904,0.275663760225534,334.91191925756647,GO,500,39.916994184844974
GO_10,1.5320058043812939,1.40618935886053,8.311694460520934,0.011339485778672243,0.7435808980833704,2150.9361493513366,GO,500,514.5595672002415
GO_11,0.9520699327691133,0.5653877047502166,9.065436263504685,0.008063660486820112,1.039697984156666,2204.0418943604973,GO,500,272.57364490885476
GO_12,0.5835445711885081,0.22258640275240982,5.598469118319587,0.007555350266111652,0.6487227955164505,1968.295838618838,GO,500,184.02608594601048
GO_13,0.8921843752803444,0.7356678464471588,5.884092007866492,0.0072802284428765225,0.835333034864675,2900.4914040364,GO,500,268.9398091360337
GO_14,1.1385012858972299,0.9967527999406389,11.964746864123024,0.008867764505482266,1.0810602871642285,3081.922980923801,GO,500,329.23247346721166
GO_15,0.8026564238832684,0.5750213073235344,7.289896503220435,0.0063784916906062805,0.835090047973606,1614.1420684292527,GO,500,240.39563282296353
GO_16,0.4797805102044052,0.21445437965877673,4.938588936846072,0.010593663297545528,0.6748164339653078,616.9977361228651,GO,500,155.44719910629445
GO_17,0.5238654538153548,0.16244362250652303,13.026695111259498,0.009907332626219659,1.088510873679403,911.002024184902,GO,500,152.35207300547734
GO_18,0.8717850112753556,0.6631202681150803,11.991088694003793,0.007125334072668099,0.9671089703947583,3035.555409260788,GO,500,271.7297392233172
GO_19,1.507521587746829,1.4650476423452181,7.1010879155097735,0.009799942344835357,0.8650187331426363,5065.272534829346,GO,500,451.29449778155123
GO_2,0.7192277473994313,0.7546374873360299,2.354246055493683,0.008634014496699384,0.4805394748375325,635.0781009536979,GO,500,205.14466920957258
GO_20,0.5356518356586903,0.2903854622679034,7.3664889980416985,0.0089556009867064,0.6855663825294133,1121.119292033639,GO,500,157.78696435044264
GO_21,0.9722879409150433,0.745141386864306,5.456021465277133,0.00910357323890536,0.9373645161829469,910.0615126964806,GO,500,281.7621873970047
GO_22,0.4953167805456484,0.1592602038987661,14.115432866485818,0.008765449749669765,0.816432587679118,1579.5652131600727,GO,500,144.57334743625478
GO_23,1.1678209870063125,1.016869902630632,9.686869753690717,0.008126108918502918,1.0174591387410639,3278.073510526719,GO,500,318.9154796646293
GO_24,0.8238648355897805,0.4816196681008141,4.831267957850209,0.010551756625016727,0.9709439070799036,202.67074955508602,GO,500,284.5326285331326
GO_25,0.5910992599498522,0.29602827547390215,8.590578173234741,0.008527142343476313,0.7252396988448105,3037.6590968822907,GO,500,230.17994619470485
GO_26,0.611438151471528,0.16372300823531125,10.698040914582686,0.008352179037901808,1.065278665258589,1197.1959005812519,GO,500,203.29883051358655
GO_27,0.36787097555574266,0.16586884411899824,11.689427763192093,0.009994798971199774,0.5493940907376476,1457.1369341762966,GO,500,134.24406693698896
GO_28,0.8792732210810746,0.49975225837925447,11.325692457200297,0.00903218712379329,1.1071817689007988,1954.6243704632288,GO,500,272.2853635491815
GO_29,0.28815194304914415,0.05263445454070399,7.438251371891265,0.009174338545799061,0.5740596550950073,196.80777710256544,GO,500,118.19252342043725
GO_3,0.5633951062767577,0.31344402662771165,14.101540041888574,0.008304740503832403,0.7373960557560063,1298.0623248616498,GO,500,168.04381168198756
GO_30,0.29464338681796853,0.1301882372086382,8.03318565937918,0.010125609807184143,0.43205991380486286,471.42941890874965,GO,500,110.79325226103757
GO_31,0.3858909166364048,0.07688018820426455,5.926804700418302,0.008282833494903373,0.7198411304568618,848.5741256834541,GO,500,123.51426556837973
GO_32,1.1200274552814804,0.9430918123721879,17.984914275073166,0.007460233004878227,1.1155563323936208,3153.997314072649,GO,500,311.3130948203765
GO_33,0.5108406782469487,0.09242069390766583,7.591230029376288,0.008282833494903373,0.8817835957863647,1496.2523465853126,GO,500,146.85866056303905
GO_34,0.21101505932572423,0.10545920157874177,9.338590682070777,0.008753980298156236,0.3504257715300371,2351.1297910072194,GO,500,87.08410527265377
GO_35,0.23428486328777098,0.0710126079875418,6.276198778226403,0.009264796132538602,0.37470168461571923,727.9230702351044,GO,500,84.64591483624653
GO_36,1.499102873725999,0.9287531510158256,15.717793449785773,0.010376504090822896,1.8767197141710212,3647.317291775356,GO,500,443.42211402871897
GO_37,1.061709865855371,0.47917343466635587,11.11630436769513,0.009326527796070665,1.3818831542652592,2711.6069973946173,GO,500,238.38468564501895
GO_38,0.9378012711005076,0.14569882106185197,27.433726785964538,0.008811408585532981,1.3449050148381647,4538.958152126457,GO,500,257.127954318491
