LocCode,Area,Count_full,Height_max_full,Height_ave_full,Height_med_full,Height_std_full,Biomass_sum_full,Biomass_max_full,Biomass_ave_full,Biomass_med_full,Biomass_std_full,Crown_sum_full,Crown_max_full,Crown_ave_full,Crown_med_full,Crown_std_full,Height_max_nodw,Height_ave_nodw,Height_med_nodw,Height_std_nodw,Biomass_sum_nodw,Biomass_max_nodw,Biomass_ave_nodw,Biomass_med_nodw,Biomass_std_nodw,Crown_sum_nodw,Crown_max_nodw,Crown_ave_nodw,Crown_med_nodw,Crown_std_nodw,Height_max_conif,Height_ave_conif,Height_med_conif,Height_std_conif,Biomass_sum_conif,Biomass_max_conif,Biomass_ave_conif,Biomass_med_conif,Biomass_std_conif,Crown_sum_conif,Crown_max_conif,Crown_ave_conif,Crown_med_conif,Crown_std_conif,Height_max_decid,Height_ave_decid,Height_med_decid,Height_std_decid,Biomass_sum_decid,Biomass_max_decid,Biomass_ave_decid,Biomass_med_decid,Biomass_std_decid,Crown_sum_decid,Crown_max_decid,Crown_ave_decid,Crown_med_decid,Crown_std_decid,Count_conif,Count_decid,Count_deadw,Count_snags,Share_conif,Share_decid,Share_deadw,Share_snags,Cover_nodw,Cover_conif,Cover_decid,River,Class
GO_14,93609.3256071452,2794,41.47247268270701,22.094857038308742,24.999237060546648,9.09491512671833,778879.4717689484,1890.79746824225,278.76860120577965,223.19015937673657,241.1260756703956,98861.03314786343,148.694624005817,35.38333326695184,32.5283455042518,22.173136172208906,41.47247268270701,22.45461525941864,25.287048339844205,8.902092544238696,772047.1686809568,1890.79746824225,285.20397808679604,230.0526140019274,240.27152390068142,97617.88426718899,148.694624005817,36.06127974406686,33.1645035000984,22.01607501462613,41.47247268270701,22.45461525941864,25.287048339844205,8.902092544238696,772047.1686809568,1890.79746824225,285.20397808679604,230.0526140019274,240.27152390068142,97617.88426718899,148.694624005817,36.06127974406686,33.1645035000984,22.01607501462613,39.4395141601575,22.613076353019807,25.262329101562386,8.140997446247836,557873.3276009775,1890.79746824225,300.2547511307737,241.06163389056474,244.4456706491419,70791.75978898704,148.694624005817,38.101054784169555,35.383392497115,22.832535799918862,849,1858,32,55,0.30386542591267,0.6649964209019327,0.01145311381531854,0.01968503937007874,1.0428222149240418,1.0428222149240418,0.7562468731596491,GO,500
GO_15,67145.2326098606,2085,39.802673339843295,18.422639193594307,20.43121337890625,9.85023544137533,512318.64672116225,1702.721054984866,245.71637732429843,161.0192119989498,244.73846025827768,68979.72303128759,173.876793997828,33.08380001500604,28.3782619973645,22.796026916812608,39.802673339843295,18.70393435103847,21.165466308593977,9.815226839864774,508707.57045487955,1702.721054984866,252.96249152405747,172.06478324064824,245.84715248565863,68047.34570122145,173.876793997828,33.83756623631101,29.3743814991321,22.79776967427752,39.802673339843295,18.70393435103847,21.165466308593977,9.815226839864774,508707.57045487955,1702.721054984866,252.96249152405747,172.06478324064824,245.84715248565863,68047.34570122145,173.876793997828,33.83756623631101,29.3743814991321,22.79776967427752,39.802673339843295,21.283816148720167,24.16870094096288,8.702492774902526,406065.1755831602,1702.721054984866,302.58209805004486,244.00494987360452,256.1839352982812,51924.60374283579,173.876793997828,38.69195509898345,36.06186800043725,23.651251733483967,669,1342,19,55,0.320863309352518,0.6436450839328537,0.009112709832134292,0.026378896882494004,1.0134352515628693,1.0134352515628693,0.7733178026880558,GO,500
GO_16,39691.7885732353,1293,38.83300781250023,15.863611434479273,14.247563488070227,7.501433230097506,342185.0761964873,2207.4509234690886,264.64429713572105,168.30745200162863,264.7059816174252,43181.91248798615,143.200493008044,33.39668405876733,28.2488002151949,23.23578855792978,38.83300781250023,15.908074345856932,14.343777782503821,7.494395940072818,342084.0957897379,2207.4509234690886,266.0062953263903,169.7784511243766,264.7786631132906,43133.66984937759,143.200493008044,33.54095633699657,28.455531747597,23.215204390357254,38.83300781250023,15.908074345856932,14.343777782503821,7.494395940072818,342084.0957897379,2207.4509234690886,266.0062953263903,169.7784511243766,264.7786631132906,43133.66984937759,143.200493008044,33.54095633699657,28.455531747597,23.215204390357254,38.83300781250023,16.846554949889978,14.983886718749545,7.833053676463396,260488.78653317582,2207.4509234690886,310.47531172011423,229.7271970008842,289.0928832419882,31653.425914781725,143.200493008044,37.72756366481731,32.7739634989921,24.99990077887843,447,839,0,7,0.345707656612529,0.6488785769528229,0,0.005413766434648105,1.0867151972703795,1.0867151972703795,0.7974804626497998,GO,500
GO_17,59795.8403987158,1850,45.113148815218665,14.686988408979197,12.784815374406207,8.394682967243583,386145.9956080758,2129.583814974075,208.72756519355448,114.26881937837143,246.22071814960586,53127.85408971774,146.83002300933,28.717758967414994,22.85592450006175,21.651454912891968,45.113148815218665,14.762591916885363,12.730519420687415,8.478971595034693,380699.5552152723,2129.583814974075,218.9186631485177,125.44518575284722,249.45990488332967,52194.952540501305,146.83002300933,30.014348786947274,23.9657650026493,21.547438024074935,45.113148815218665,14.762591916885363,12.730519420687415,8.478971595034693,380699.5552152723,2129.583814974075,218.9186631485177,125.44518575284722,249.45990488332967,52194.952540501305,146.83002300933,30.014348786947274,23.9657650026493,21.547438024074935,40.90386962890625,18.344187852857004,16.067319042269446,8.143320691276154,266531.77360222157,2129.583814974075,301.50653122423256,211.58733787576307,283.26756671683995,33086.63488089488,146.83002300933,37.42832000101231,33.96583350296715,24.080248246595463,855,884,80,31,0.46216216216216216,0.47783783783783784,0.043243243243243246,0.016756756756756756,0.8728860100045063,0.8728860100045063,0.5533266973133045,GO,500
GO_18,111712.299799694,3538,39.94116164755076,19.19592108418369,21.811431884765852,9.595733305814905,898096.6819672096,1527.4330484853508,253.84304182227515,193.67841937306065,226.79593414501224,120054.28664101285,135.384550005896,33.932811373943714,30.42505150139025,21.072376431979272,39.94116164755076,19.332159838564248,22.051269531250227,9.562851494124736,895315.7717894431,1527.4330484853508,257.12687300098884,197.8961183737357,226.8349605822312,119418.20967333607,135.384550005896,34.29586722381851,30.75727927222035,20.98952856679907,39.94116164755076,19.332159838564248,22.051269531250227,9.562851494124736,895315.7717894431,1527.4330484853508,257.12687300098884,197.8961183737357,226.8349605822312,119418.20967333607,135.384550005896,34.29586722381851,30.75727927222035,20.98952856679907,39.15447998046852,21.63826673902474,24.351196058150492,7.798177979212866,586523.769614783,1527.4330484853508,296.8237700479671,247.31460862524318,226.35931386193005,75933.13761636235,135.384550005896,38.42770122285544,36.23906724764675,21.325805479624208,1506,1976,16,40,0.425664217071792,0.5585076314301866,0.0045223289994347085,0.011305822498586773,1.0689799591223095,1.0689799591223095,0.6797204761920974,GO,500
GO_19,112238.738999233,3432,38.89227248739451,26.353015772995267,28.159362792968977,6.596715926254948,943688.013776641,2092.68604419659,274.96736998153875,234.03290512598082,201.63750612192771,127102.22251188435,168.184603014495,37.03444711884742,34.6058232478817,21.16188431452456,38.89227248739451,26.619912064336834,28.230895996093864,6.260656734169752,938642.6581553846,2092.68604419659,279.35793397481683,238.6526276179161,200.92019483175767,126106.98722603454,168.184603014495,37.5318414363198,35.028966497949995,20.999843211192864,38.89227248739451,26.619912064336834,28.230895996093864,6.260656734169752,938642.6581553846,2092.68604419659,279.35793397481683,238.6526276179161,200.92019483175767,126106.98722603454,168.184603014495,37.5318414363198,35.028966497949995,20.999843211192864,37.54125976562477,26.86135713124037,28.298217773437045,5.6135876510066804,787441.8970518924,2092.68604419659,285.61548677979414,241.97695823892354,200.8665178066839,108103.21899658223,168.184603014495,39.210453027414665,36.6586000056559,21.24884301325968,603,2757,37,35,0.1756993006993007,0.8033216783216783,0.01078088578088578,0.010198135198135198,1.1235602640448081,1.1235602640448081,0.9631542545869209,GO,500
GO_2,30957.5726925135,940,32.70923186849802,19.75163783476921,23.16125488281625,7.666408335281106,213775.0750580196,1260.5156970062772,227.42029261491444,181.84334437935104,204.85980510127476,29450.950470844098,126.249883022596,31.3307983732384,27.4300405757967,21.999625944873994,32.70923186849802,20.199694333801343,23.36279296875,7.464293300499207,211401.08011525348,1260.5156970062772,239.41232176132897,198.29678249923018,205.46015968287037,28785.25755233903,126.249883022596,32.59938567648814,28.8449370010057,21.98190603550601,32.70923186849802,20.199694333801343,23.36279296875,7.464293300499207,211401.08011525348,1260.5156970062772,239.41232176132897,198.29678249923018,205.46015968287037,28785.25755233903,126.249883022596,32.59938567648814,28.8449370010057,21.98190603550601,31.434448242192502,22.252748580180704,23.938720703119998,5.756424097416248,200782.5289687472,1260.5156970062772,277.7075089470916,240.14121873980002,204.4184989283598,26433.63057637454,126.249883022596,36.561038141596875,34.1130134987761,21.82303676385731,160,723,33,24,0.1702127659574468,0.7691489361702127,0.035106382978723406,0.02553191489361702,0.9298292808111599,0.9298292808111599,0.8538663815450561,GO,500
GO_20,71052.7195100635,2148,41.333424694124915,16.68296927564574,16.054102483781207,7.3701785747280315,573308.7695118004,1635.727749242484,266.9035239812851,189.02719688348316,244.54559867435967,73366.88228357787,131.327526509005,34.15590422885376,29.72421299736995,22.473449470217865,41.333424694124915,16.920865871691216,16.352284557406165,7.283331459470345,571878.4509055469,1635.727749242484,273.233851364332,197.64980599336195,244.5371866704529,72827.10461374285,131.327526509005,34.795558821664045,30.3742060015211,22.380850846707524,41.333424694124915,16.920865871691216,16.352284557406165,7.283331459470345,571878.4509055469,1635.727749242484,273.233851364332,197.64980599336195,244.5371866704529,72827.10461374285,131.327526509005,34.795558821664045,30.3742060015211,22.380850846707524,36.59265136718727,19.000398711741944,18.361083984374886,6.913674764859959,390769.5321885406,1635.727749242484,352.680083202654,297.3528057369799,269.54508564715013,46886.068051593546,131.327526509005,42.31594589494002,40.53450275320215,24.043878205695883,985,1108,16,39,0.4585661080074488,0.515828677839851,0.0074487895716946,0.018156424581005588,1.0249727964800563,1.0249727964800563,0.6598771781698358,GO,500
GO_21,32298.9227583685,982,38.987182617187045,20.587569554294227,23.2860107421875,9.613573346882303,240471.14207017727,1611.7475949712457,244.87896341158583,179.65778025466386,236.93871257433054,29766.82018319015,118.089836998843,30.312444178401375,26.97135825245645,22.560095027630265,38.987182617187045,20.990747019264447,23.870574720259754,9.494019446064616,238056.18463068287,1611.7475949712457,254.3335305883364,192.30797487616772,237.8503486431994,29294.232044083772,118.089836998843,31.297256457354457,27.8960665025661,22.565637482424986,38.987182617187045,20.990747019264447,23.870574720259754,9.494019446064616,238056.18463068287,1611.7475949712457,254.3335305883364,192.30797487616772,237.8503486431994,29294.232044083772,118.089836998843,31.297256457354457,27.8960665025661,22.565637482424986,38.987182617187045,22.759970136854353,25.801025390624773,8.744467203487254,193616.06051393852,1611.7475949712457,284.3113957620243,227.6662047506179,241.57600996678315,23292.635758535915,118.089836998843,34.2035767379382,30.7406184959691,23.255507014804337,255,681,15,31,0.25967413441955195,0.6934826883910387,0.015274949083503055,0.031568228105906315,0.9069724171061951,0.9069724171061951,0.721158285457087,GO,500
GO_22,109257.013216529,3326,42.53729201864451,14.379706981786937,12.47859681326554,8.715394537205475,693756.1878222796,1825.6740690082133,208.58574498565233,119.99838124917335,234.69821544792032,95342.51770252082,138.426326496556,28.665820115009268,23.535680445558697,21.905898387829826,42.53729201864451,14.596470993891836,12.737182617187727,8.753968698208206,686497.3976925681,1825.6740690082133,215.27042887819633,128.383239750663,236.5706007533537,93494.77009049615,138.426326496556,29.317895920506793,24.316184508556,21.977996397169473,42.53729201864451,14.596470993891836,12.737182617187727,8.753968698208206,686497.3976925681,1825.6740690082133,215.27042887819633,128.383239750663,236.5706007533537,93494.77009049615,138.426326496556,29.317895920506793,24.316184508556,21.977996397169473,38.65136718750023,19.897963316257016,20.774169921874545,8.209021241386417,385912.55546202237,1825.6740690082133,329.8397909931815,260.43950400396557,267.1797589204671,46134.16161751488,132.08101699315,39.43090736539733,36.515582752596146,24.57570888039276,2019,1170,57,80,0.6070354780517138,0.3517739025856885,0.017137702946482262,0.024052916416115455,0.8557324361888354,0.8557324361888354,0.4222535493084068,GO,500
GO_23,102788.159231842,2923,39.62615966796852,22.19222445068751,24.891174316406023,8.982652178815016,804739.8349522669,1611.7475949712457,275.3129780883568,219.55287974345066,242.75195080415182,105107.694277084,158.05734350998,35.958841695889156,32.7244189998601,23.479776965435416,39.62615966796852,22.702763063516297,25.244384765624773,8.676308599204866,801229.1304312847,1611.7475949712457,285.4396617140309,230.15471249183602,242.20325914132226,104106.38560837944,158.05734350998,37.088131673808135,34.0352785033174,23.236757891971404,39.62615966796852,22.702763063516297,25.244384765624773,8.676308599204866,801229.1304312847,1611.7475949712457,285.4396617140309,230.15471249183602,242.20325914132226,104106.38560837944,158.05734350998,37.088131673808135,34.0352785033174,23.236757891971404,39.62615966796852,23.580941111537008,25.661499023437273,7.578242326557331,606939.7882892885,1611.7475949712457,305.4553539452886,252.57809574974817,238.81883178469076,79897.93531290855,158.05734350998,40.210334832867915,37.4747019974166,23.536321514484072,820,1987,34,82,0.28053369825521723,0.6797810468696545,0.011631885049606569,0.028053369825521726,1.0128246909604066,1.0128246909604066,0.7773068017756422,GO,500
GO_24,7122.93527107686,251,39.768676757812955,19.52791306454379,20.168643489591773,9.214319630327545,68347.56309798767,1543.1184530316,272.3010481991541,193.16909550030323,261.4494857849751,7391.7149645579575,122.66626791592,29.449063603816565,23.8414129938465,23.222464157156494,39.768676757812955,19.722857720671108,20.325866699218977,9.191400152133447,68248.60989074147,1543.1184530316,277.4333735395995,194.61651012503557,261.5638800341532,7357.669300055766,122.66626791592,29.909224796974662,24.33756550215185,23.2110380750347,39.768676757812955,19.722857720671108,20.325866699218977,9.191400152133447,68248.60989074147,1543.1184530316,277.4333735395995,194.61651012503557,261.5638800341532,7357.669300055766,122.66626791592,29.909224796974662,24.33756550215185,23.2110380750347,39.768676757812955,18.931977468170263,17.402404785156477,9.716947477609876,47013.83461402743,1543.1184530316,288.4284332148922,193.2548337478329,282.8554154467229,4973.898846905915,122.66626791592,30.514716852183525,23.7151260009268,24.890451554298924,83,163,0,5,0.33067729083665337,0.649402390438247,0,0.0199203187250996,1.0329546766951623,1.0329546766951623,0.6982934222500594,GO,500
GO_25,131968.885521973,5455,37.76855804037302,16.547711294047133,15.735904231779273,9.091909845638558,922284.868680053,2022.7812657122222,169.07146996884566,121.55669650272006,163.94006488224775,131399.26250565975,157.813634006307,24.08785747124835,22.3286040048115,14.151557049918193,37.76855804037302,16.91014435696623,16.639702258577927,9.074302730843398,905170.5667176576,2022.7812657122222,176.13749109119627,128.7866260030735,165.05460375273492,127237.77475251876,157.813634006307,24.759247859995867,22.9168819990009,14.101910001973486,37.76855804037302,16.91014435696623,16.639702258577927,9.074302730843398,905170.5667176576,2022.7812657122222,176.13749109119627,128.7866260030735,165.05460375273492,127237.77475251876,157.813634006307,24.759247859995867,22.9168819990009,14.101910001973486,34.79486083984398,21.200344899810663,21.869296565763648,6.291598640760068,50142.768802599094,2022.7812657122222,284.902095469313,158.6885164977489,318.9770704951343,4978.859418012801,157.813634006307,28.288973965981825,21.0397984987358,26.255047608411164,4963,176,156,160,0.9098075160403299,0.03226397800183318,0.028597616865261227,0.02933088909257562,0.9641498012903467,0.9641498012903467,0.037727524926197964,GO,500
GO_26,58888.4794642851,2094,41.22943450521677,15.02351494276574,12.598575130216773,9.412641734542945,414953.96385750343,2337.29695225058,198.16330652220796,114.28986949693991,240.18975815600265,54386.14153301512,145.824974995106,25.972369404496238,22.0572505011223,19.344290401878688,41.22943450521677,15.307213673128976,13.002933040373023,9.44389179667382,406939.22093202185,2337.29695225058,207.83412713586407,122.26014849576626,242.24765631465883,53055.13744805403,145.824974995106,27.096597266626166,23.0887597522233,19.39298593105461,41.22943450521677,15.307213673128976,13.002933040373023,9.44389179667382,406939.22093202185,2337.29695225058,207.83412713586407,122.26014849576626,242.24765631465883,53055.13744805403,145.824974995106,27.096597266626166,23.0887597522233,19.39298593105461,40.64874267578102,18.59591354546945,17.199649348966773,9.488697829694726,103550.85484608129,2211.9804402635077,326.65884809489364,225.7725350048313,331.11105224508685,11127.768100539559,145.824974995106,35.103369402332994,30.7685038819909,25.008687372449163,1641,317,48,88,0.7836676217765043,0.15138490926456544,0.022922636103151862,0.04202483285577841,0.9009425600847973,0.9009425600847973,0.18896341358734467,GO,500
GO_27,108543.861000594,4027,40.88769866537302,13.819762427432714,12.487124934904273,7.67463607508107,896326.4884412038,1698.0833160209277,222.57921242642263,139.2228919995308,234.05784856669715,124329.1513946049,127.517589985626,30.87388909724482,26.0922319997335,21.091613831135355,40.88769866537302,13.85444321643451,12.562991634123023,7.676683063625161,892416.5792224555,1698.0833160209277,225.30082787741873,141.1426254927028,234.897841121879,123416.96637218268,127.517589985626,31.15803240903375,26.3375549996272,21.106795903903087,40.88769866537302,13.85444321643451,12.562991634123023,7.676683063625161,892416.5792224555,1698.0833160209277,225.30082787741873,141.1426254927028,234.897841121879,123416.96637218268,127.517589985626,31.15803240903375,26.3375549996272,21.106795903903087,38.643798828124545,18.087962186208827,17.853393554687614,6.758949883336677,543041.1210451374,1698.0833160209277,359.629881486846,281.45987200038155,279.66926958675896,64792.77052582857,127.517589985626,42.90911955352885,38.8563310003374,24.752793717377305,2451,1510,13,53,0.6086416687360318,0.3749689595232183,0.00322820958529923,0.013161162155450708,1.1370239204178234,1.1370239204178234,0.5969270848535045,GO,500
GO_28,71785.8773231553,2420,40.40741302084177,18.511534408728558,18.829438932295886,9.719204655788264,554700.9119409168,1893.9735760216736,229.21525286814742,155.58732812607894,247.877391916435,67597.89889883652,140.256671503485,27.93301607389939,24.01461799739625,20.986095322668465,40.40741302084177,19.26601316150324,20.447085872404273,9.623347423801306,545839.7464089649,1893.9735760216736,245.5419462028632,171.86356550180426,251.14664594032877,65388.25262624626,140.256671503485,29.414418635288467,25.5104894962569,21.047376122352475,40.40741302084177,19.26601316150324,20.447085872404273,9.623347423801306,545839.7464089649,1893.9735760216736,245.5419462028632,171.86356550180426,251.14664594032877,65388.25262624626,140.256671503485,29.414418635288467,25.5104894962569,21.047376122352475,36.71142578124977,20.023188467461715,20.639587402344205,7.836494748390135,200179.58380393777,1893.9735760216736,339.28743017616574,258.2773573782833,293.61316231329346,22515.291263131723,134.401871008304,38.161510615477496,35.160475252138,24.218787011415216,1633,590,59,138,0.6747933884297521,0.24380165289256198,0.024380165289256198,0.05702479338842975,0.910879062352207,0.910879062352207,0.31364513610073513,GO,500
GO_29,16651.4574193899,705,37.67461436795293,10.734497410250999,7.417351184359177,8.051257637512167,95848.0255298288,1222.8703394795043,135.95464614160113,76.5723994985999,158.98518180959627,16508.934343259723,115.921433491632,23.416928146467693,20.1009164352436,17.206630519580433,37.67461436795293,10.814265152327476,7.436088977327927,8.103918533562481,95195.8048838272,1222.8703394795043,139.3789236952082,78.2206122512097,160.31597847442842,16278.519815358452,115.921433491632,23.83385038851896,20.4816485019401,17.252878851548033,37.67461436795293,10.814265152327476,7.436088977327927,8.103918533562481,95195.8048838272,1222.8703394795043,139.3789236952082,78.2206122512097,160.31597847442842,16278.519815358452,115.921433491632,23.83385038851896,20.4816485019401,17.252878851548033,31.332458496093977,18.257657145051912,14.781799316406705,8.761300159672913,40732.29574979661,1135.4594695003143,269.7503029787855,202.12116125238754,213.6996605508605,5016.121609855047,104.2736264962,33.219348409636076,30.1263839998282,21.423276388102504,532,151,2,20,0.7546099290780142,0.21418439716312057,0.0028368794326241137,0.028368794326241134,0.9776033055462654,0.9776033055462654,0.3012421966148135,GO,500
GO_3,77245.4702061955,2361,38.1174316406275,16.204979960904083,16.552124023442502,8.22768667862189,538612.0354792383,2104.7362437462193,228.1287740276316,156.14323274814706,221.85685452814135,78531.38615475368,137.710307001144,33.2619170498745,28.1001244972576,22.51510782605458,38.1174316406275,16.33963687486248,16.71136528590523,8.215500180217118,536176.1958752446,2104.7362437462193,232.7153627930749,161.8590792505844,222.49067406386786,77920.1368879653,137.710307001144,33.81950385762383,28.65591924998445,22.456800669306833,38.1174316406275,16.33963687486248,16.71136528590523,8.215500180217118,536176.1958752446,2104.7362437462193,232.7153627930749,161.8590792505844,222.49067406386786,77920.1368879653,137.710307001144,33.81950385762383,28.65591924998445,22.456800669306833,38.1174316406275,20.783831535955947,22.2856445312475,6.589148281323759,389038.64467538346,1717.1969157251087,312.48083909669356,256.512789496137,231.5108081680924,53176.03142583355,137.710307001144,42.711671827978755,39.672656497758,23.535163756312034,1059,1245,27,30,0.4485387547649301,0.5273189326556544,0.011435832274459974,0.012706480304955527,1.0087340614274063,1.0087340614274063,0.6884032330166144,GO,500
GO_30,42550.3728149459,1620,37.85412932943552,13.10425102736543,11.320895686857398,6.679356679536388,381049.47531535255,1904.7185130036642,235.21572550330404,142.36476474985403,235.17508147434677,50203.804656984474,129.214580995962,30.990002874681775,25.58047349811115,21.802995396703917,37.85412932943552,13.157942814621466,11.374911800138648,6.6819834842285335,380437.3141453574,1904.7185130036642,237.77332134084838,147.27989725149575,235.49411639154454,49979.54582204038,129.214580995962,31.23721613877524,25.710811998066653,21.796327934177285,37.85412932943552,13.157942814621466,11.374911800138648,6.6819834842285335,380437.3141453574,1904.7185130036642,237.77332134084838,147.27989725149575,235.49411639154454,49979.54582204038,129.214580995962,31.23721613877524,25.710811998066653,21.796327934177285,35.85101318359352,16.451924081441096,15.722473144531477,6.222848005354001,258236.59943228657,1904.7185130036642,345.6982589454974,282.6300729964896,262.3606819649751,29846.434323751324,129.214580995962,39.955066029118235,36.7941385016602,24.053221290368242,853,747,1,19,0.5265432098765432,0.46111111111111114,6.172839506172839e-4,0.011728395061728396,1.1745971307796619,1.1745971307796619,0.7014376690318377,GO,500
GO_31,68702.5196464993,2405,37.73181487631052,12.21167993712267,8.974917903654273,8.618079479392751,350401.29245554074,1893.9735760216736,145.69700310001693,75.87471849634312,189.0729749546084,57030.82630210388,132.608584504109,23.713441289856085,20.5800964990631,16.939679444154663,37.73181487631052,12.306199132528945,9.023257747404273,8.697187570777006,339638.067844792,1893.9735760216736,154.45114499535788,81.95396724930958,194.21032617774907,54492.056652368374,132.608584504109,24.780380469471748,21.4556439949883,17.08426147121964,37.73181487631052,12.306199132528945,9.023257747404273,8.697187570777006,339638.067844792,1893.9735760216736,154.45114499535788,81.95396724930958,194.21032617774907,54492.056652368374,132.608584504109,24.780380469471748,21.4556439949883,17.08426147121964,31.738647460937273,14.309336632076143,13.48284912109375,6.222736588597,75309.44809311659,1893.9735760216736,295.3311689926141,214.73371825442376,290.6564351243784,9114.878180970802,132.608584504109,35.74462031753256,31.5959135030462,22.829635933594158,1944,255,69,137,0.8083160083160084,0.10602910602910603,0.028690228690228692,0.05696465696465697,0.7931595075806653,0.7931595075806653,0.13267167242002667,GO,500
GO_32,101312.70950528,2984,42.363209850374915,21.873184960277364,24.648310247453082,9.417475825694982,830593.8940485278,1994.0637937315828,278.34916020393024,208.14468699766303,261.62919026157965,97682.94376371465,144.506667501299,32.73557096639231,28.8402672471857,22.206606808594174,42.363209850374915,22.254648119620256,24.88732391932831,9.206803753519871,813537.811420795,1994.0637937315828,288.8983705329528,223.00193399376093,262.8587207190751,95230.02761695207,144.506667501299,33.81748139806536,30.000011989413,22.155224343166836,42.363209850374915,22.254648119620256,24.88732391932831,9.206803753519871,813537.811420795,1994.0637937315828,288.8983705329528,223.00193399376093,262.8587207190751,95230.02761695207,144.506667501299,33.81748139806536,30.000011989413,22.155224343166836,39.790161132812045,23.662767689575286,25.763000488281477,7.847170589545587,467680.8097499855,1994.0637937315828,350.84831939233726,286.0694682520716,283.5204663302169,54373.76383611121,144.506667501299,40.79052050721021,37.8964819916873,23.825183961293764,1483,1333,104,64,0.4969839142091153,0.44671581769436997,0.03485254691689008,0.021447721179624665,0.939961314646205,0.939961314646205,0.5366924258725652,GO,500
GO_33,101883.834487449,3338,38.24890472006052,13.432322901733572,9.769960172530148,9.433538956003956,518116.5845954148,1684.7067434975393,155.21767063972882,73.23078562222119,206.0491805234621,76670.5959364062,140.784348332323,22.969022149911982,19.38642474781955,18.004273959145536,38.24890472006052,13.69093528357584,10.000918880216773,9.568495329322273,494335.8105329289,1684.7067434975393,168.77289536801942,82.26501025036698,213.884690134976,71582.42951872182,140.784348332323,24.439204342342716,20.9724690023431,18.344433721751365,38.24890472006052,13.69093528357584,10.000918880216773,9.568495329322273,494335.8105329289,1684.7067434975393,168.77289536801942,82.26501025036698,213.884690134976,71582.42951872182,140.784348332323,24.439204342342716,20.9724690023431,18.344433721751365,33.86376953125,15.771136084187381,15.330813899748023,6.698855544651047,76099.12024808103,1684.7067434975393,310.60865407380015,237.60959125149685,294.08065469308224,8700.43495762088,140.784348332323,35.51197941886074,30.7438705088862,26.679866551783082,2684,245,160,249,0.8040742959856201,0.07339724385859796,0.04793289394847214,0.07459556620730977,0.7025886871929621,0.7025886871929621,0.08539563711348812,GO,500
GO_34,269983.802858858,11683,41.580006725374915,11.53387857636605,10.524112239591773,5.893587948910773,1522926.9769099543,1676.8789597603286,130.3541022776645,96.20369475104744,121.59097779449904,261372.94523863646,126.237608507276,22.37207440200603,20.4557300042361,12.7645492132934,41.580006725374915,11.64976979512061,10.672549739591773,5.89125077419267,1501563.4222479842,1676.8789597603286,134.76605836007758,100.03574749777934,121.8287837149974,254513.1538238606,126.237608507276,22.84268119043804,20.8247117490973,12.707069481224835,41.580006725374915,11.64976979512061,10.672549739591773,5.89125077419267,1501563.4222479842,1676.8789597603286,134.76605836007758,100.03574749777934,121.8287837149974,254513.1538238606,126.237608507276,22.84268119043804,20.8247117490973,12.707069481224835,29.7381591796875,15.824136201821686,15.3570556640625,4.665558563386821,118868.39479898977,1180.5227785223033,307.1534749327901,236.63712375427713,243.97076309004643,14260.351273462957,126.237608507276,36.848452903005054,31.7017255040118,22.29205866516325,10755,387,109,432,0.9205683471711034,0.03312505349653343,0.009329795429256185,0.03697680390310708,0.9426978623488567,0.9426978623488567,0.05281928442543635,GO,500
GO_35,85996.243485976,3222,53.17749358724802,11.09743694471125,8.571382291670773,6.781187723584389,555045.3681698828,1418.7743622565904,172.26733959338384,90.48874537149695,199.59382621538765,86948.63883601977,133.575279350276,26.98592142644934,21.85955125094915,19.519172719144734,38.21258880209177,11.186860278460063,8.645633235685523,6.798849291904488,550699.7657213728,1418.7743622565904,177.2448553979314,94.61439024934504,201.11697460989137,85623.83977052542,133.575279350276,27.558364908440755,22.3132563522086,19.571193220005966,38.21258880209177,11.186860278460063,8.645633235685523,6.798849291904488,550699.7657213728,1418.7743622565904,177.2448553979314,94.61439024934504,201.11697460989137,85623.83977052542,133.575279350276,27.558364908440755,22.3132563522086,19.571193220005966,34.63916015624977,15.825462143929432,15.703857421874886,6.879793256889814,334554.8600365295,1418.7743622565904,321.0699232596252,250.40129551023395,249.33205232715613,41488.15865336169,133.575279350276,39.81589122203617,36.273907499839,23.49985528353235,2065,1042,26,89,0.6409062693978895,0.3234016139044072,0.008069522036002483,0.027622594661700806,0.9956695350825259,0.9956695350825259,0.48244152269427265,GO,500
